player_id,team_id,fifa_code,model_version,primary_position,best_role,overall_estimate,pace,shooting,passing,defending,goalkeeping,physical,mentality,form,role_gk,role_cb,role_fb,role_dm,role_cm,role_am,role_wg,role_st,confidence_score,uncertainty,is_estimated,notes
2da2c919-2465-5d52-8b23-dab93e854c15,bosnia-and-herzegovina,BIH,rating-model-2026.06.24-v1,FW,ST,67,72,67,65,40,10,71,67,61,32,52,56,55,59,63,66,67,0.574,0.426,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
2de68b6e-aa17-59d2-aa6f-68b1df5765d0,cabo-verde,CPV,rating-model-2026.06.24-v1,DF,CB,67,52,43,66,74,10,66,70,61,33,67,62,64,59,55,53,51,0.652,0.348,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
2e7ad15f-6fab-5110-99ff-6776667308a0,france,FRA,rating-model-2026.06.24-v1,FW,ST,69,73,71,67,42,10,72,69,64,33,53,58,57,61,65,68,69,0.611,0.389,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
2f4135dd-a4dd-59be-b52e-8a167367f763,ecuador,ECU,rating-model-2026.06.24-v1,DF,CB,70,64,39,68,75,10,72,70,63,35,70,66,66,61,56,56,52,0.649,0.351,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
2f97c125-ea3e-5996-a3e5-83dc3047b3f8,germany,GER,rating-model-2026.06.24-v1,MF,CM,68,61,56,75,63,10,65,73,64,34,62,62,67,68,66,63,59,0.659,0.341,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
2fb225ec-febc-5b65-94ab-d4e8c6335915,iraq,IRQ,rating-model-2026.06.24-v1,FW,WG,68,71,71,67,42,10,69,71,62,33,53,57,56,61,65,68,68,0.647,0.353,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
2ffd9d15-62b8-568f-aece-b5b94c8178c2,uruguay,URU,rating-model-2026.06.24-v1,GK,GK,75,50,24,70,57,82,71,72,65,75,55,52,55,54,50,47,44,0.683,0.317,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3025ba3d-1e55-55db-ae62-0e34ffc8214b,qatar,QAT,rating-model-2026.06.24-v1,FW,WG,65,69,65,66,42,10,67,70,62,32,52,56,55,59,63,65,65,0.631,0.369,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
30390886-8e7f-5ee5-9c8a-87c1ae0dc575,brazil,BRA,rating-model-2026.06.24-v1,FW,WG,68,72,69,69,44,10,69,72,65,33,54,58,58,62,66,68,68,0.654,0.346,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
30492a00-b646-5651-9c59-a63120cf6708,united-states,USA,rating-model-2026.06.24-v1,FW,WG,68,73,69,68,43,10,65,71,65,33,53,58,57,61,65,68,68,0.638,0.362,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
305d97e5-772b-589f-9023-1a939069bde1,iraq,IRQ,rating-model-2026.06.24-v1,FW,ST,71,71,76,69,44,10,68,74,64,33,54,59,58,63,67,70,71,0.659,0.341,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
30b275df-f70e-5ba9-85af-99bb41714e3a,egypt,EGY,rating-model-2026.06.24-v1,FW,WG,68,72,70,69,44,10,67,72,64,33,54,58,57,62,65,68,68,0.674,0.326,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
30c1d651-b68e-59ae-8258-4d09290ee0a6,canada,CAN,rating-model-2026.06.24-v1,MF,CM,70,68,58,78,64,10,65,76,65,35,63,64,69,70,68,66,62,0.673,0.327,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3192bdf7-953f-5fbc-b515-386db3189173,tunisia,TUN,rating-model-2026.06.24-v1,GK,GK,74,53,23,69,56,81,71,72,64,74,54,52,54,54,50,48,44,0.665,0.335,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
31b8f0fc-bc9c-5469-a440-9b5e5133a0fa,united-states,USA,rating-model-2026.06.24-v1,DF,CB,72,67,44,71,77,10,74,73,66,36,72,69,69,64,59,59,56,0.682,0.318,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3223bbd7-8298-55a2-927c-30cbf2869f57,united-states,USA,rating-model-2026.06.24-v1,DF,CB,72,67,45,72,76,10,72,74,66,36,72,69,69,64,60,59,56,0.682,0.318,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3227bf3f-ac77-5af7-a46f-acb7896d5da0,new-zealand,NZL,rating-model-2026.06.24-v1,DF,CB,68,53,40,66,75,10,70,70,60,34,68,63,64,59,54,53,51,0.642,0.358,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
323675bd-2918-5c38-b5b6-5e4f0248cb3b,mexico,MEX,rating-model-2026.06.24-v1,FW,WG,70,73,71,72,46,10,68,76,67,34,56,60,60,64,68,70,70,0.684,0.316,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
32447ec8-853e-59a6-b16a-698f0be521aa,paraguay,PAR,rating-model-2026.06.24-v1,DF,CB,70,60,44,70,75,10,69,73,64,35,70,66,67,62,58,57,54,0.667,0.333,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
325f2c43-fe04-5e98-a80d-dfea4f66d8bf,mexico,MEX,rating-model-2026.06.24-v1,MF,DM,67,68,53,74,61,10,66,71,63,34,61,62,67,67,65,63,59,0.604,0.396,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
33395af6-ffb2-555a-a711-290563edbb09,spain,ESP,rating-model-2026.06.24-v1,FW,ST,67,71,70,65,42,10,65,67,63,32,51,56,55,59,63,66,67,0.603,0.397,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
33c0c1fc-b362-5a8d-ae24-02f831cbf1a0,bosnia-and-herzegovina,BIH,rating-model-2026.06.24-v1,DF,CB,67,62,38,64,72,10,71,66,60,33,67,63,63,59,54,54,51,0.586,0.414,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
34276f60-b14f-5909-8db4-4049e01537cb,uzbekistan,UZB,rating-model-2026.06.24-v1,DF,CB,66,66,37,63,68,10,73,62,59,33,66,63,62,57,53,54,50,0.562,0.438,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
345b7c87-6cd9-5b0e-a539-6814d3820691,england,ENG,rating-model-2026.06.24-v1,DF,CB,70,59,40,67,76,10,75,68,63,34,70,65,66,61,56,55,52,0.625,0.375,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3468dc1b-e207-54c8-a68b-79c5a57c9d9f,korea-republic,KOR,rating-model-2026.06.24-v1,MF,CM,71,67,63,79,65,10,66,77,66,35,64,65,70,71,70,67,64,0.676,0.324,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
34a4beaf-830d-56c0-8859-15e279c3c954,uzbekistan,UZB,rating-model-2026.06.24-v1,MF,CM,68,65,60,75,62,10,62,74,63,34,61,62,67,68,67,64,61,0.662,0.338,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
34baa19f-2751-58fc-9ca6-b654c1ddc0df,cote-divoire,CIV,rating-model-2026.06.24-v1,MF,CM,69,65,60,76,63,10,67,74,64,35,63,63,68,69,68,65,62,0.672,0.328,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
34f1d1ce-639c-5b14-a78d-a42cb6fae4ab,senegal,SEN,rating-model-2026.06.24-v1,MF,DM,69,58,60,78,66,10,62,77,65,35,63,63,69,69,68,63,61,0.684,0.316,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
355baa1b-b80d-5d31-a6f0-9d6990287966,ghana,GHA,rating-model-2026.06.24-v1,DF,CB,68,66,38,65,71,10,73,66,60,34,68,64,64,59,55,55,51,0.569,0.431,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3570ab57-1ddd-5091-b260-f4cde00ea89e,spain,ESP,rating-model-2026.06.24-v1,DF,CB,72,63,44,72,78,10,73,73,66,36,72,68,69,64,59,58,55,0.695,0.305,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3573eb67-4ed2-59d2-8061-736cd1213416,argentina,ARG,rating-model-2026.06.24-v1,MF,CM,72,70,60,80,66,10,67,78,68,36,65,66,71,72,70,68,64,0.696,0.304,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
358c3354-da19-5007-8e97-d1b33a23e572,croatia,CRO,rating-model-2026.06.24-v1,FW,WG,69,73,69,69,44,10,71,71,65,33,54,59,58,62,66,69,69,0.638,0.362,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
35fbc37f-b62c-5ab8-93a0-e296076aefeb,canada,CAN,rating-model-2026.06.24-v1,MF,CM,70,68,59,77,63,10,67,75,65,35,63,64,69,70,68,66,62,0.673,0.327,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
362cb14c-2d2b-5541-b28c-5d02432020de,panama,PAN,rating-model-2026.06.24-v1,DF,CB,71,66,41,70,76,10,73,72,64,35,71,68,67,63,58,58,54,0.671,0.329,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3635c0b4-2ff8-5c14-98e6-c8eb570d7786,panama,PAN,rating-model-2026.06.24-v1,DF,CB,71,66,42,69,75,10,73,71,64,35,71,67,67,62,58,58,54,0.671,0.329,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
36f762a4-3ba3-57a6-9d8d-82f9c9345e0c,ecuador,ECU,rating-model-2026.06.24-v1,DF,CB,70,66,41,68,74,10,74,69,63,35,70,67,66,62,57,57,53,0.617,0.383,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3738f6d0-d36c-5efa-b774-72e73cd35c88,bosnia-and-herzegovina,BIH,rating-model-2026.06.24-v1,FW,ST,68,69,71,65,41,10,71,68,61,32,52,56,55,60,64,66,68,0.594,0.406,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3745a694-eb3d-50fe-934c-f93c5e408f4c,mexico,MEX,rating-model-2026.06.24-v1,DF,CB,73,66,45,72,78,10,74,75,66,36,73,69,69,65,60,60,56,0.684,0.316,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3771b1b1-365a-56d7-8cb8-a3cb53095f0e,saudi-arabia,KSA,rating-model-2026.06.24-v1,FW,ST,69,67,74,68,44,10,67,73,63,33,53,57,57,61,65,68,69,0.657,0.343,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
37995ec8-4dc0-5ebf-860a-24e06859c8a8,congo-dr,COD,rating-model-2026.06.24-v1,GK,GK,73,52,23,68,55,80,70,71,64,73,53,51,54,53,49,47,44,0.664,0.336,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
38412ae7-8b88-57a2-8e83-fe45b0c22128,iraq,IRQ,rating-model-2026.06.24-v1,DF,CB,70,65,41,69,74,10,72,71,63,35,70,66,66,62,57,57,53,0.659,0.341,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
388a13a4-a02f-5c6f-bc65-e38123dbfeca,scotland,SCO,rating-model-2026.06.24-v1,DF,CB,70,65,41,69,74,10,71,71,63,35,70,66,66,62,57,57,53,0.667,0.333,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3898fb8c-07e9-5d52-8787-f4ac9c3ca37c,turkiye,TUR,rating-model-2026.06.24-v1,FW,WG,69,73,70,70,45,10,70,74,65,34,55,59,59,63,67,69,69,0.678,0.322,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
39076d6c-be4b-513e-94ed-0484279e56e6,new-zealand,NZL,rating-model-2026.06.24-v1,GK,GK,69,49,22,62,52,76,70,65,59,69,51,48,50,50,46,44,41,0.574,0.426,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3932db0d-b339-54d4-8a21-a8d3eece1064,ecuador,ECU,rating-model-2026.06.24-v1,FW,WG,65,69,65,64,41,10,67,67,61,32,51,55,54,58,62,65,65,0.593,0.407,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
394f1088-cb67-58af-bba7-b6c253d3fefe,france,FRA,rating-model-2026.06.24-v1,MF,DM,69,68,54,77,63,10,69,74,66,35,63,64,69,69,67,65,61,0.655,0.345,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
396b0cc6-5944-5e12-acb8-176a5817ff51,czechia,CZE,rating-model-2026.06.24-v1,DF,CB,71,67,45,70,75,10,75,72,64,35,71,68,68,63,59,59,56,0.668,0.332,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
39838c3b-503e-5715-84db-ab86d2b5c8fb,czechia,CZE,rating-model-2026.06.24-v1,GK,GK,74,52,23,67,55,81,73,70,63,74,54,51,54,53,49,47,44,0.656,0.344,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
39f3055d-1707-5349-8269-36f7819a65e4,spain,ESP,rating-model-2026.06.24-v1,MF,CM,71,67,60,79,65,10,65,76,66,35,64,65,70,71,69,66,62,0.695,0.305,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3a081b17-9329-53d2-9d26-c5742bdc3183,brazil,BRA,rating-model-2026.06.24-v1,DF,CB,70,58,43,70,76,10,69,72,65,35,70,65,67,62,57,56,53,0.69,0.31,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3a4d5f08-8a83-5f8e-a6fa-d1d1195cccb4,paraguay,PAR,rating-model-2026.06.24-v1,FW,ST,69,71,71,69,44,10,67,73,64,33,54,58,58,62,66,68,69,0.667,0.333,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3a6c1818-5412-5079-b02a-69ddc6e7dd71,france,FRA,rating-model-2026.06.24-v1,GK,GK,72,52,23,67,54,79,71,68,64,72,53,50,53,53,48,47,43,0.611,0.389,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3af3a875-6120-5037-a3c1-0d5aeaf168fc,panama,PAN,rating-model-2026.06.24-v1,MF,CM,71,69,60,79,64,10,68,77,66,36,64,65,70,71,70,67,63,0.671,0.329,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3ba37087-d0fb-5ef5-8d00-c4df3210a914,morocco,MAR,rating-model-2026.06.24-v1,DF,CB,69,64,42,68,74,10,72,68,64,34,69,66,66,61,57,57,53,0.621,0.379,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3bb7f4ed-9925-5635-88d0-0a175a4a23e2,france,FRA,rating-model-2026.06.24-v1,DF,CB,72,68,40,73,76,10,72,75,68,36,72,69,69,64,60,59,55,0.695,0.305,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3be9d283-0ce2-56fe-b94d-29aa4db9489b,saudi-arabia,KSA,rating-model-2026.06.24-v1,MF,CM,68,65,59,75,62,10,64,74,62,34,62,62,67,68,67,64,61,0.657,0.343,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3c1c7a1c-443e-5dbe-a177-04833e8188e6,iraq,IRQ,rating-model-2026.06.24-v1,MF,DM,66,67,52,73,60,10,67,70,61,34,61,62,66,66,64,62,58,0.591,0.409,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3cb4169a-16d3-5385-9efd-173d9d469db2,tunisia,TUN,rating-model-2026.06.24-v1,MF,DM,68,66,55,76,63,10,65,75,63,35,62,63,68,68,67,64,60,0.665,0.335,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3cdaf854-ff5f-508b-bbc3-9c2d20efcee7,cabo-verde,CPV,rating-model-2026.06.24-v1,FW,ST,68,61,74,67,45,10,64,73,62,32,53,56,56,60,64,65,68,0.652,0.348,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3d055072-ab98-5e99-b703-ef4a097fef90,senegal,SEN,rating-model-2026.06.24-v1,FW,ST,67,67,71,66,43,10,64,69,63,32,52,56,55,60,63,66,67,0.636,0.364,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3d0dd2f5-3cf5-5dcf-ba6e-1ada54f51d74,iraq,IRQ,rating-model-2026.06.24-v1,MF,CM,68,66,56,75,62,10,66,73,62,34,62,63,67,68,66,64,60,0.659,0.341,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3da588dd-3455-5616-9989-3684edd34db7,algeria,ALG,rating-model-2026.06.24-v1,FW,ST,67,70,72,63,39,10,68,64,60,31,50,55,54,58,62,66,67,0.579,0.421,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3db43fc4-83cf-5a20-a4aa-e361b9b7da31,czechia,CZE,rating-model-2026.06.24-v1,DF,CB,69,66,42,69,72,10,70,70,63,34,69,66,65,61,57,57,53,0.636,0.364,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3de1e7a1-045f-59a7-b9e7-4a7d0f475d2b,mexico,MEX,rating-model-2026.06.24-v1,FW,WG,67,71,68,67,43,10,68,69,63,33,53,57,56,60,64,67,67,0.616,0.384,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3de31281-ce3b-5819-b127-9300ad374da8,colombia,COL,rating-model-2026.06.24-v1,GK,GK,75,53,23,68,55,83,75,70,65,75,54,52,54,54,49,48,45,0.633,0.367,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3de58fa6-6490-5970-a8c5-19696a886276,switzerland,SUI,rating-model-2026.06.24-v1,DF,CB,71,61,46,71,77,10,70,74,66,35,71,67,68,63,59,58,55,0.681,0.319,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3deb0c34-360f-58d0-ab6a-6b1e0d5b0002,germany,GER,rating-model-2026.06.24-v1,MF,CM,68,68,56,75,61,10,69,71,64,34,62,63,67,68,66,64,61,0.611,0.389,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3e00b4d3-128e-5742-85d4-b610a7362deb,belgium,BEL,rating-model-2026.06.24-v1,DF,CB,70,65,39,68,75,10,73,68,64,34,70,66,66,61,57,56,53,0.62,0.38,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3e161900-dbbd-5889-9195-8f0dc07650c3,canada,CAN,rating-model-2026.06.24-v1,FW,WG,70,73,72,71,45,10,69,75,66,34,55,60,59,64,67,70,70,0.673,0.327,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3e719851-ae11-550b-a2d8-210832dd1484,jordan,JOR,rating-model-2026.06.24-v1,DF,CB,70,64,43,70,75,10,71,73,63,35,70,67,67,62,58,57,54,0.655,0.345,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3f0929ea-682f-569f-a48c-bbe664b4eb46,jordan,JOR,rating-model-2026.06.24-v1,FW,ST,68,67,71,68,44,10,64,74,63,33,53,57,57,61,65,67,68,0.655,0.345,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3f0c737c-afd2-53e5-913f-ee8d5a68600c,scotland,SCO,rating-model-2026.06.24-v1,MF,CM,69,68,55,76,62,10,67,74,64,35,62,63,68,69,67,65,60,0.667,0.333,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3f548b59-5734-5c10-bcfd-17d1c483408f,new-zealand,NZL,rating-model-2026.06.24-v1,DF,CB,69,66,38,68,72,10,72,70,61,34,69,66,65,61,56,56,52,0.642,0.358,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3f64488a-b2aa-5aa7-a233-de06ccc0e2bf,jordan,JOR,rating-model-2026.06.24-v1,FW,WG,68,72,70,68,43,10,65,73,63,33,53,58,57,61,65,68,68,0.655,0.345,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3f8beaf4-3ddb-5848-b42f-d82420208d1d,portugal,POR,rating-model-2026.06.24-v1,DF,CB,71,63,48,72,76,10,68,74,66,35,71,67,68,64,60,59,56,0.69,0.31,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
3fbdb307-0e28-5803-8eb1-c454d31d649a,bosnia-and-herzegovina,BIH,rating-model-2026.06.24-v1,DF,CB,70,61,39,69,75,10,70,72,63,35,70,65,66,61,56,56,52,0.654,0.346,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
40222de9-bb15-51e6-9154-79f92aa4ca6f,belgium,BEL,rating-model-2026.06.24-v1,MF,DM,70,69,57,78,64,10,68,75,66,35,64,65,70,70,68,66,62,0.688,0.312,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
404d8fcb-7382-54a9-a01c-6c34b1d92471,cote-divoire,CIV,rating-model-2026.06.24-v1,FW,ST,66,68,69,64,42,10,65,67,61,31,51,55,54,58,62,65,66,0.6,0.4,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
409027bf-2064-5156-a120-8d7f17161884,paraguay,PAR,rating-model-2026.06.24-v1,FW,WG,67,71,67,67,43,10,70,70,63,33,53,57,57,61,64,67,67,0.631,0.369,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
40dbb066-e85c-5c04-ad9b-ed9f4c07ecc6,tunisia,TUN,rating-model-2026.06.24-v1,GK,GK,69,50,22,63,52,76,70,65,60,69,51,48,51,50,46,45,42,0.581,0.419,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
4118eb4e-9168-5dd4-b326-7f75a7e49229,morocco,MAR,rating-model-2026.06.24-v1,MF,DM,71,69,61,79,65,10,68,77,67,36,65,66,71,71,70,67,64,0.689,0.311,true,"Estimated from official squad facts, FIFA team ranking context, and documented Phase 4 formulas. | Preferred foot, detailed league quality, and fine-grained positions are not present in the official squad source."
